company,period,metric,value
healthcaretech,2023-08,net_cash_flow,-530239.6824217141
healthcaretech,2023-08,total_assets,9796207.426928962
healthcaretech,2023-08,total_liabilities_and_equity,9796207.426928962
healthcaretech,2023-09,revenue,5260217.258807389
healthcaretech,2023-09,cogs,2361527.3370280643
healthcaretech,2023-09,gross_profit,2898689.9217793248
healthcaretech,2023-09,sales_marketing,1686601.196305422
healthcaretech,2023-09,rd,851398.7328299419
healthcaretech,2023-09,ga,895315.4692249806
healthcaretech,2023-09,ebitda,-534625.4765810198
healthcaretech,2023-09,net_income,-569000.4765810198
healthcaretech,2023-09,cash,0.0
healthcaretech,2023-09,accounts_receivable,9643731.64114688
healthcaretech,2023-09,inventory,0.0
healthcaretech,2023-09,accounts_payable,3148703.116037419
healthcaretech,2023-09,debt,8250000.0
healthcaretech,2023-09,equity,-1754971.4748905394
healthcaretech,2023-09,operating_cash_flow,-480533.5090892704
healthcaretech,2023-09,investing_cash_flow,-188738.75256148443
healthcaretech,2023-09,financing_cash_flow,54891.90646665782
healthcaretech,2023-09,net_cash_flow,-614380.3551840971
healthcaretech,2023-09,total_assets,9643731.64114688
healthcaretech,2023-09,total_liabilities_and_equity,9643731.64114688
healthcaretech,2023-10,revenue,5637964.180598581
healthcaretech,2023-10,cogs,2473417.1361576207
healthcaretech,2023-10,gross_profit,3164547.0444409605
healthcaretech,2023-10,sales_marketing,2183909.7533446345
healthcaretech,2023-10,rd,1100825.721829813
healthcaretech,2023-10,ga,809976.306276947
healthcaretech,2023-10,ebitda,-930164.7370104343
healthcaretech,2023-10,net_income,-964539.7370104343
healthcaretech,2023-10,cash,0.0
healthcaretech,2023-10,accounts_receivable,10336267.664430732
healthcaretech,2023-10,inventory,0.0
healthcaretech,2023-10,accounts_payable,3297889.5148768276
healthcaretech,2023-10,debt,8250000.0
healthcaretech,2023-10,equity,-1211621.8504460957
healthcaretech,2023-10,operating_cash_flow,-737815.5716096557
healthcaretech,2023-10,investing_cash_flow,-294186.0093048793
healthcaretech,2023-10,financing_cash_flow,45514.276570337366
healthcaretech,2023-10,net_cash_flow,-986487.3043441977
healthcaretech,2023-10,total_assets,10336267.664430732
healthcaretech,2023-10,total_liabilities_and_equity,10336267.664430732
healthcaretech,2023-11,revenue,5595921.008429016
healthcaretech,2023-11,cogs,2474250.081646393
healthcaretech,2023-11,gross_profit,3121670.926782623
healthcaretech,2023-11,sales_marketing,1886089.5648334217
healthcaretech,2023-11,rd,946110.082293893
healthcaretech,2023-11,ga,991011.2330541341
healthcaretech,2023-11,ebitda,-701539.9533988256
healthcaretech,2023-11,net_income,-735914.9533988256
healthcaretech,2023-11,cash,0.0
healthcaretech,2023-11,accounts_receivable,10259188.515453195
healthcaretech,2023-11,inventory,0.0
healthcaretech,2023-11,accounts_payable,3299000.1088618576
healthcaretech,2023-11,debt,8250000.0
healthcaretech,2023-11,equity,-1289811.5934086624
healthcaretech,2023-11,operating_cash_flow,-577640.4409145283
healthcaretech,2023-11,investing_cash_flow,-246931.85680164117
healthcaretech,2023-11,financing_cash_flow,45369.67199118869
healthcaretech,2023-11,net_cash_flow,-779202.6257249808
healthcaretech,2023-11,total_assets,10259188.515453195
healthcaretech,2023-11,total_liabilities_and_equity,10259188.515453195
healthcaretech,2023-12,revenue,5685933.007313707
healthcaretech,2023-12,cogs,2520663.925653432
healthcaretech,2023-12,gross_profit,3165269.081660275
healthcaretech,2023-12,sales_marketing,2111385.6978075663
healthcaretech,2023-12,rd,1101435.7874306333
healthcaretech,2023-12,ga,970592.4404573179
healthcaretech,2023-12,ebitda,-1018144.8440352427
healthcaretech,2023-12,net_income,-1052519.8440352427
healthcaretech,2023-12,cash,0.0
healthcaretech,2023-12,accounts_receivable,10424210.513408462
healthcaretech,2023-12,inventory,0.0
healthcaretech,2023-12,accounts_payable,3360885.2342045764
healthcaretech,2023-12,debt,8250000.0
healthcaretech,2023-12,equity,-1186674.7207961148
healthcaretech,2023-12,operating_cash_flow,-856371.7375135903
healthcaretech,2023-12,investing_cash_flow,-198069.48489255254
healthcaretech,2023-12,financing_cash_flow,-9641.066082366646
healthcaretech,2023-12,net_cash_flow,-1064082.2884885096
healthcaretech,2023-12,total_assets,10424210.513408462
healthcaretech,2023-12,total_liabilities_and_equity,10424210.513408462
healthcaretech,2024-01,revenue,5571792.759711462
healthcaretech,2024-01,cogs,2468564.415322134
healthcaretech,2024-01,gross_profit,3103228.3443893283
healthcaretech,2024-01,sales_marketing,1821554.5763939468
healthcaretech,2024-01,rd,906179.9364600129
healthcaretech,2024-01,ga,786760.9396270051
healthcaretech,2024-01,ebitda,-411267.10809163656
healthcaretech,2024-01,net_income,-445642.10809163656
healthcaretech,2024-01,cash,0.0
healthcaretech,2024-01,accounts_receivable,10214953.392804347
healthcaretech,2024-01,inventory,0.0
healthcaretech,2024-01,accounts_payable,3291419.2204295117
healthcaretech,2024-01,debt,8250000.0
healthcaretech,2024-01,equity,-1326465.8276251648
healthcaretech,2024-01,operating_cash_flow,-348996.75992721197
healthcaretech,2024-01,investing_cash_flow,-212407.43429535822
healthcaretech,2024-01,financing_cash_flow,-31625.485434048984
healthcaretech,2024-01,net_cash_flow,-593029.6796566192
healthcaretech,2024-01,total_assets,10214953.392804347
healthcaretech,2024-01,total_liabilities_and_equity,10214953.392804347
healthcaretech,2024-02,revenue,5545969.154582696
healthcaretech,2024-02,cogs,2554164.1303933887
healthcaretech,2024-02,gross_profit,2991805.0241893074
healthcaretech,2024-02,sales_marketing,1992995.2901551903
healthcaretech,2024-02,rd,1002412.5125284323
healthcaretech,2024-02,ga,1039038.8424615846
healthcaretech,2024-02,ebitda,-1042641.6209558998
healthcaretech,2024-02,net_income,-1077016.6209558998
healthcaretech,2024-02,cash,0.0
healthcaretech,2024-02,accounts_receivable,10167610.116734942
healthcaretech,2024-02,inventory,0.0
healthcaretech,2024-02,accounts_payable,3405552.1738578514
healthcaretech,2024-02,debt,8250000.0
healthcaretech,2024-02,equity,-1487942.057122909
healthcaretech,2024-02,operating_cash_flow,-867598.7408323584
healthcaretech,2024-02,investing_cash_flow,-195284.8729453541
healthcaretech,2024-02,financing_cash_flow,6802.866000067093
healthcaretech,2024-02,net_cash_flow,-1056080.7477776455
healthcaretech,2024-02,total_assets,10167610.116734942
healthcaretech,2024-02,total_liabilities_and_equity,10167610.116734942
healthcaretech,2024-03,revenue,5987559.780243788
healthcaretech,2024-03,cogs,2734080.6562606823
healthcaretech,2024-03,gross_profit,3253479.1239831056
healthcaretech,2024-03,sales_marketing,2054726.6678494476
healthcaretech,2024-03,rd,884092.050620333
healthcaretech,2024-03,ga,940205.8812438919
healthcaretech,2024-03,ebitda,-625545.4757305668
healthcaretech,2024-03,net_income,-659920.4757305668
healthcaretech,2024-03,cash,0.0
healthcaretech,2024-03,accounts_receivable,10977192.930446943
healthcaretech,2024-03,inventory,0.0
healthcaretech,2024-03,accounts_payable,3645440.875014243
healthcaretech,2024-03,debt,8250000.0
healthcaretech,2024-03,equity,-918247.9445672999
healthcaretech,2024-03,operating_cash_flow,-519965.49085456645
healthcaretech,2024-03,investing_cash_flow,-272146.9540164285
healthcaretech,2024-03,financing_cash_flow,12976.022522633844
healthcaretech,2024-03,net_cash_flow,-779136.422348361
healthcaretech,2024-03,total_assets,10977192.930446943
healthcaretech,2024-03,total_liabilities_and_equity,10977192.930446943
healthcaretech,2024-04,revenue,6047997.735229536
healthcaretech,2024-04,cogs,2801044.9451703643
healthcaretech,2024-04,gross_profit,3246952.7900591716
healthcaretech,2024-04,sales_marketing,2180771.7941218144
healthcaretech,2024-04,rd,932804.5088814389
healthcaretech,2024-04,ga,883654.4927657909
healthcaretech,2024-04,ebitda,-750278.0057098726
healthcaretech,2024-04,net_income,-784653.0057098726
healthcaretech,2024-04,cash,0.0
healthcaretech,2024-04,accounts_receivable,11087995.847920815
healthcaretech,2024-04,inventory,0.0
healthcaretech,2024-04,accounts_payable,3734726.5935604856
healthcaretech,2024-04,debt,8250000.0
healthcaretech,2024-04,equity,-896730.7456396711
healthcaretech,2024-04,operating_cash_flow,-584898.3202890621
healthcaretech,2024-04,investing_cash_flow,-217152.5209862032
healthcaretech,2024-04,financing_cash_flow,-62208.4149024148
healthcaretech,2024-04,net_cash_flow,-864259.2561776801
healthcaretech,2024-04,total_assets,11087995.847920815
healthcaretech,2024-04,total_liabilities_and_equity,11087995.847920815
healthcaretech,2024-05,revenue,6137144.292582196
healthcaretech,2024-05,cogs,2726104.578771718
healthcaretech,2024-05,gross_profit,3411039.7138104783
healthcaretech,2024-05,sales_marketing,1947545.164859425
healthcaretech,2024-05,rd,1189414.9294133745
healthcaretech,2024-05,ga,888744.5654170979
healthcaretech,2024-05,ebitda,-614664.9458794193
healthcaretech,2024-05,net_income,-649039.9458794193
healthcaretech,2024-05,cash,0.0
healthcaretech,2024-05,accounts_receivable,11251431.203067359
healthcaretech,2024-05,inventory,0.0
healthcaretech,2024-05,accounts_payable,3634806.105028957
healthcaretech,2024-05,debt,8250000.0
healthcaretech,2024-05,equity,-633374.9019615985
healthcaretech,2024-05,operating_cash_flow,-532828.3405824534
healthcaretech,2024-05,investing_cash_flow,-239762.8970444118
healthcaretech,2024-05,financing_cash_flow,88436.07976657782
healthcaretech,2024-05,net_cash_flow,-684155.1578602875
healthcaretech,2024-05,total_assets,11251431.203067359
healthcaretech,2024-05,total_liabilities_and_equity,11251431.203067359
healthcaretech,2024-06,revenue,6214097.231528293
healthcaretech,2024-06,cogs,2779205.90272971
healthcaretech,2024-06,gross_profit,3434891.3287985832
healthcaretech,2024-06,sales_marketing,2466667.5230049887
healthcaretech,2024-06,rd,1192674.3385071086
healthcaretech,2024-06,ga,1174615.5300566617
healthcaretech,2024-06,ebitda,-1399066.0627701762
healthcaretech,2024-06,net_income,-1433441.0627701762
healthcaretech,2024-06,cash,0.0
healthcaretech,2024-06,accounts_receivable,11392511.591135204
healthcaretech,2024-06,inventory,0.0
healthcaretech,2024-06,accounts_payable,3705607.87030628
healthcaretech,2024-06,debt,8250000.0
healthcaretech,2024-06,equity,-563096.2791710761
healthcaretech,2024-06,operating_cash_flow,-1089945.3811054805
healthcaretech,2024-06,investing_cash_flow,-206830.3765994674
healthcaretech,2024-06,financing_cash_flow,30917.923652812355
healthcaretech,2024-06,net_cash_flow,-1265857.8340521355
healthcaretech,2024-06,total_assets,11392511.591135204
healthcaretech,2024-06,total_liabilities_and_equity,11392511.591135204
healthcaretech,2024-07,revenue,6691683.454162275
healthcaretech,2024-07,cogs,3021513.2157967994
healthcaretech,2024-07,gross_profit,3670170.238365476
healthcaretech,2024-07,sales_marketing,2390010.153880175
healthcaretech,2024-07,rd,1049247.571696191
healthcaretech,2024-07,ga,1245787.8713308356
healthcaretech,2024-07,ebitda,-1014875.3585417261
healthcaretech,2024-07,net_income,-1049250.3585417261
healthcaretech,2024-07,cash,0.0
healthcaretech,2024-07,accounts_receivable,12268086.33263084
healthcaretech,2024-07,inventory,0.0
healthcaretech,2024-07,accounts_payable,4028684.287729066
healthcaretech,2024-07,debt,8250000.0
healthcaretech,2024-07,equity,-10597.955098226666
healthcaretech,2024-07,operating_cash_flow,-789574.9794797781
healthcaretech,2024-07,investing_cash_flow,-227839.22833891684
healthcaretech,2024-07,financing_cash_flow,-13669.986253656929
healthcaretech,2024-07,net_cash_flow,-1031084.1940723518
healthcaretech,2024-07,total_assets,12268086.33263084
healthcaretech,2024-07,total_liabilities_and_equity,12268086.33263084
healthcaretech,2024-08,revenue,6594896.776364497
healthcaretech,2024-08,cogs,2921836.4562804196
healthcaretech,2024-08,gross_profit,3673060.3200840773
healthcaretech,2024-08,sales_marketing,2054202.7334373998
healthcaretech,2024-08,rd,1164904.117659942
healthcaretech,2024-08,ga,1037494.8709984975
healthcaretech,2024-08,ebitda,-583541.4020117614
healthcaretech,2024-08,net_income,-617916.4020117614
healthcaretech,2024-08,cash,0.0
healthcaretech,2024-08,accounts_receivable,12090644.090001578
healthcaretech,2024-08,inventory,0.0
healthcaretech,2024-08,accounts_payable,3895781.9417072264
healthcaretech,2024-08,debt,8250000.0
healthcaretech,2024-08,equity,-55137.851705648936
healthcaretech,2024-08,operating_cash_flow,-517288.60547605954
healthcaretech,2024-08,investing_cash_flow,-204558.20668353615
healthcaretech,2024-08,financing_cash_flow,-3457.6479932834595
healthcaretech,2024-08,net_cash_flow,-725304.4601528791
healthcaretech,2024-08,total_assets,12090644.090001578
healthcaretech,2024-08,total_liabilities_and_equity,12090644.090001578
healthcaretech,2024-09,revenue,6798750.487571242
healthcaretech,2024-09,cogs,2977167.6408233037
healthcaretech,2024-09,gross_profit,3821582.8467479385
healthcaretech,2024-09,sales_marketing,2268473.9963203208
healthcaretech,2024-09,rd,1006656.1792825089
healthcaretech,2024-09,ga,977677.3049440666
healthcaretech,2024-09,ebitda,-431224.6337989578
healthcaretech,2024-09,net_income,-465599.6337989578
healthcaretech,2024-09,cash,0.0
healthcaretech,2024-09,accounts_receivable,12464375.893880611
healthcaretech,2024-09,inventory,0.0
healthcaretech,2024-09,accounts_payable,3969556.8544310713
healthcaretech,2024-09,debt,8250000.0
healthcaretech,2024-09,equity,244819.03944953997
healthcaretech,2024-09,operating_cash_flow,-429710.38659409527
healthcaretech,2024-09,investing_cash_flow,-227656.98701735775
healthcaretech,2024-09,financing_cash_flow,56810.31507334972
healthcaretech,2024-09,net_cash_flow,-600557.0585381032
healthcaretech,2024-09,total_assets,12464375.893880611
healthcaretech,2024-09,total_liabilities_and_equity,12464375.893880611
healthcaretech,2024-10,revenue,6839144.169521225
healthcaretech,2024-10,cogs,3111130.6049647015
healthcaretech,2024-10,gross_profit,3728013.564556523
healthcaretech,2024-10,sales_marketing,2571674.0444035823
healthcaretech,2024-10,rd,1201899.7369311177
healthcaretech,2024-10,ga,1150990.836157443
healthcaretech,2024-10,ebitda,-1196551.0529356198
healthcaretech,2024-10,net_income,-1230926.0529356198
healthcaretech,2024-10,cash,0.0
healthcaretech,2024-10,accounts_receivable,12538430.977455579
healthcaretech,2024-10,inventory,0.0
healthcaretech,2024-10,accounts_payable,4148174.1399529353
healthcaretech,2024-10,debt,8250000.0
healthcaretech,2024-10,equity,140256.83750264347
healthcaretech,2024-10,operating_cash_flow,-978094.7571354236
healthcaretech,2024-10,investing_cash_flow,-231302.7199829952
healthcaretech,2024-10,financing_cash_flow,78747.00977876806
healthcaretech,2024-10,net_cash_flow,-1130650.4673396507
healthcaretech,2024-10,total_assets,12538430.977455579
healthcaretech,2024-10,total_liabilities_and_equity,12538430.977455579
healthcaretech,2024-11,revenue,7365814.029654513
healthcaretech,2024-11,cogs,3407099.460398897
healthcaretech,2024-11,gross_profit,3958714.569255616
healthcaretech,2024-11,sales_marketing,2301299.2321560467
healthcaretech,2024-11,rd,1354219.9983120225
healthcaretech,2024-11,ga,1445912.4422383215
healthcaretech,2024-11,ebitda,-1142717.1034507747
healthcaretech,2024-11,net_income,-1177092.1034507747
healthcaretech,2024-11,cash,0.0
healthcaretech,2024-11,accounts_receivable,13503992.387699941
healthcaretech,2024-11,inventory,0.0
healthcaretech,2024-11,accounts_payable,4542799.280531863
healthcaretech,2024-11,debt,8250000.0
healthcaretech,2024-11,equity,711193.1071680784
healthcaretech,2024-11,operating_cash_flow,-886127.5628350477
healthcaretech,2024-11,investing_cash_flow,-192476.57009626523
healthcaretech,2024-11,financing_cash_flow,44205.45236984416
healthcaretech,2024-11,net_cash_flow,-1034398.6805614688
healthcaretech,2024-11,total_assets,13503992.387699941
healthcaretech,2024-11,total_liabilities_and_equity,13503992.387699941
healthcaretech,2024-12,revenue,7424970.247060911
healthcaretech,2024-12,cogs,3409764.460596933
healthcaretech,2024-12,gross_profit,4015205.786463978
healthcaretech,2024-12,sales_marketing,2331271.647899392
healthcaretech,2024-12,rd,1393786.0023297153
healthcaretech,2024-12,ga,1129320.4457294755
healthcaretech,2024-12,ebitda,-839172.3094946053
healthcaretech,2024-12,net_income,-873547.3094946053
healthcaretech,2024-12,cash,0.0
healthcaretech,2024-12,accounts_receivable,13612445.452945003
healthcaretech,2024-12,inventory,0.0
healthcaretech,2024-12,accounts_payable,4546352.614129243
healthcaretech,2024-12,debt,8250000.0
healthcaretech,2024-12,equity,816092.8388157599
